id,season,episode,scene,line_text,speaker,deleted
42652,7,14,10,Which on in particular?,Oscar,False
42653,7,14,10,"Yeah, which one?",Andy,False
42654,7,14,10,Well the first one has a surprise factor. 'I'm a suck suck-suckidy Sabre!',Pam,False
42655,7,14,10,Boo-yea! [office laughs],Andy,False
42657,7,14,10,"But, ah, I suppose the second one is the better written line.",Pam,False
42658,7,14,10,You suppose?,Oscar,False
42660,7,14,10,"I'm suppose to be wearing red gloves but my color cartridge portal, got jammed again.'",Oscar,False
42662,7,14,10,Red gloves.,Kevin,False
42664,7,14,10,"You guys, if I knew you wanted to do a caption contest, I would have drawn something more challenging.",Pam,False
42666,7,14,10,You?,Andy,False
42668,7,14,10,Oh it is on like Genghis Khan wearing Sean Jean in Buton.,Andy,False
42669,7,14,10,"Yes. You guys, I have the perfect idea. Ok, it will just take me ten minutes.",Pam,False
42670,7,14,10,Woo-hoo.,Andy,False
42671,7,14,10,I can't wait.,Kevin,False
42672,7,14,11,Male. Caucasian. Forties. Black hair. Facial type: marsupial.,Dwight,False
42676,7,14,11,"Hey hey hey. Let me answer this. Stupid question. He went back to the office, obviously, which is that way.",Dwight,False
42679,7,14,11,Alright. Don't get a swelled head. You're no tracker.  [Dwight and Erin low-five] Let's ride.,Dwight,False
42680,7,14,12,[at puppies] Hey you guys. Listen to me. Don't get hung up on just one girl because there are a whole lot of other girls out there. Look over there. See? They look cute. [at parrots] Hello! You guys are so beautiful. You're so colorful. I wish I could understand you. That's a metaphor I guess. [at snake] You are disgusting. You'll never find love. Yekkk. [holding puppy] Do you think she needs more time or is it never going to happen? [licks his nose] I'm being serious. Seriously.,Michael,False
42681,7,14,13,"[on phone] Dunder Mifflin, this is Pam.",Pam,False
42682,7,14,13,Has Michael checked in?,Dwight,False
42683,7,14,13,"Oh, hey Dwight.",Pam,False
42684,7,14,13,I asked you a question.,Dwight,False
42685,7,14,13,"No, he hasn't.",Pam,False
42686,7,14,13,Goodbye.,Dwight,False
42687,7,14,13,"No, wait. Hey, while you are out, could pick up some paper towels and chocolate syrup? We have ice cream so I thought...",Pam,False
42688,7,14,13,"Pam, this isn't a shopping trip.",Dwight,False
42690,7,14,13,This is a man-hunt slash rescue mission.,Dwight,False
42691,7,14,13,"Ok. I, just, when you are done or any time it's convent, I just thought since you are out...",Pam,False
42692,7,14,13,"Pam, I'm obviously going to get that stuff for you so just shut up.",Dwight,False
42693,7,14,13,"Ok, well it wasn't obvious so... [phone hangs up]",Pam,False
42694,7,14,13,No word from Michael.,Dwight,False
42696,7,14,14,Ta-da!,Pam,False
42697,7,14,14,"Ok, it's two giant dogs with two giant palm trees on a regular size island.",Kevin,False
42698,7,14,14,Ok. I got one.,Oscar,False
42699,7,14,14,Yeah?,Pam,False
42700,7,14,14,Yes!,Oscar,False
42707,7,14,14,Irony is such a critical...,Oscar,False
42709,7,14,14,Seriously?,Pam,False
42710,7,14,14,Wow.,Oscar,False
42716,7,14,16,"Pam, I think I'm going to send you an IM.",Oscar,False
42717,7,14,16,Oh! Ok.,Pam,False
42719,7,14,16,"Yeah, yeah. Put me on that.",Andy,False
42721,7,14,16,Ditto.,Kevin,False
42722,7,14,17,"Hello. I would like a hot dog please. Now, I don't have any money so here is what I would like to do. I leave you here with my watch, and I come back later to pay for the hot dog.",Michael,False
42724,7,14,17,Well I understand that but this is a $45 watch.,Michael,False
42726,7,14,17,With that I can buy... half the menu.,Michael,False
42728,7,14,17,All right. What do you do with the hog dogs that you don't sell?,Michael,False
42730,7,14,17,"Well, okay, instead of throwing them all away later, why don't you just throw one away now into my mouth?",Michael,False
42732,7,14,17,Okay. You've just lost my business.,Michael,False
42733,7,14,18,Hey.,Dwight,False
42735,7,14,18,There's too many brands. Where's Holly?,Dwight,False
42737,7,14,18,Hey!,Dwight,False
42739,7,14,18,What are you doing?,Dwight,False
42744,7,14,18,Tootenbacher.,Dwight,False
42747,7,14,18,"Of course. He was here. She's the key. Amazing. Holly. Hey, where you would you like to go next? Holly?",Dwight,False
42749,7,14,19,"Oh, boy. That was yummy. Thank you so much. You know what? I think I left my wallet in my car. Do you mind if I run out and get it?",Michael,False
42751,7,14,19,Okay. I'll be right back. [goes to leave but walks back]. Okay. You know what? I'm sorry. I'm sorry. I don't have my wallet and I was gonna try to dine and dash and that was stupid and I realize I can't do that to you fine people.,Michael,False
42753,7,14,19,"Well I can, but I will have to come back later tonight and pay you. But the point is I did the right thing.",Michael,False
42755,7,14,19,Well the number three is not such a giant feast.,Michael,False
42757,7,14,19,"Okay, all right. You know what?",Michael,False
42759,7,14,19,I am not. I just have had a bad day.  And I... okay. I'll be back later with the money. I'm just gonna leave right now.,Michael,False
42761,7,14,19,"Well, I think I can get through the door.",Michael,False
42762,7,14,20,"Excuse me Do you speak English? We are looking for a man. Michael, this tall, black hair, Caucasian...",Dwight,False
42767,7,14,20,"Uncanny. Put a pin in that. [to waiter] Which way did he go? That guy! When he leave here, which way did he go? We looking for him. [pointing] This way, this way, this way? I don't know. Do you know?",Dwight,False
42769,7,14,20,He's heading downtown.,Dwight,False
42771,7,14,21,Guess not.,Pam,False
42780,7,14,21,Phyllis!,Andy,False
42782,7,14,21,Oooohhh.,Andy,False
42784,7,14,22,Nice!,Kevin,False
42786,7,14,22,Do the next one.,Andy,False
42792,7,14,22,"That's tasteless, Gabe.",Oscar,False
42794,7,14,22,Tasteless.,Oscar,False
42796,7,14,22,"Ladies and gentlemen, I think we have a winner.",Pam,False
42798,7,14,22,"Yes, well done!",Kevin,False
42799,7,14,22,Who's is it? Who wrote that?,Oscar,False
42801,7,14,23,Please. It was easy once I decided I wanted the dog to piss on Gabe.,Angela,False
42804,7,14,24,"Do you see a little clown that you want to follow, huh? Is there a little bird that's chirping to you, 'this way, this way'?",Dwight,False
42806,7,14,24,"Okay, close your eyes, we need you to think. What is Michael seeing right now? Can you tell him that we miss him? Michael we're coming for you!",Dwight,False
42808,7,14,24,All right then. Someone propose a plan.,Dwight,False
42810,7,14,24,"Not you, Erin.",Dwight,False
42812,7,14,24,That is the stupidest idea I've ever heard. No. Tap into your common mind and tell us what he would do next.,Dwight,False
42815,7,14,24,"Right.  I can do this on my own. I can think like Michael. All right... I'm deep below the ocean's surface in a submarine. A torpedo's coming right at me. No. Damn it, that's just my own imagination.  Maybe he's bowling.",Dwight,False
42817,7,14,25,Hi. [laughs] How did you know I was up here?,Michael,False
42819,7,14,25,I got turned around. I thought I could see Dunder Mifflin.,Michael,False
42821,7,14,25,Yeah. [laughs] Wow. I just miss you so much.,Michael,False
42823,7,14,25,Really?,Michael,False
42825,7,14,25,Can I kiss you?,Michael,False
42827,7,14,25,Okay.,Michael,False
42832,7,14,26,Oh! [laughter],Andy,False
42835,7,14,26,[laughs],Andy,False
42838,7,15,1,Hey. How you doing?,Pam,False
42840,7,15,1,Yeah.,Pam,False
42842,7,15,1,"At least she lived a very long and I'm sure, a very happy life. Got you this card. When you're ready. We all signed it. We just wanted you to know we're thinking about you.",Pam,False
42844,7,15,1,It's possible that some people thought it was your birthday.,Pam,False
42846,7,15,1,Birthday punches! [softly punching Darryl in the stomach] One two three four five sice seven eight!,Andy,False
42847,7,15,1,I'm so sorry.,Pam,False
42849,7,15,1,...thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty twenty-one twenty-two twenty-three twenty-four twenty-five twenty-six!...,Andy,False
42850,7,15,2,...So I got an early res at Blue Wasabi and I'm taking Rachel. She's picking me up after work.,Andy,False
42852,7,15,2,"Oh, yeah!",Andy,False
42856,7,15,2,Miss you. Okay. I'll be in my office if you need me.,Michael,False
42858,7,15,2,"Okay, bye. Bye. All right, bye. Bye... bye.",Michael,False
42860,7,15,2,Don't go. I don't want you to go. Oh don't go. Don't go.,Michael,False
42861,7,15,3,"Holly and I are dating. It's been a week, and I still can't believe it. [sighs] It goes to show that everything you want in life, you get. And you can't work for it. It just comes to you.",Michael,False
42873,7,15,7,[clears throat],Oscar,False
42874,7,15,7,[rubbing hands with Holly] Are these numbers correct?,Michael,False
42875,7,15,7,"The numbers are correct, Michael.",Oscar,False
42876,7,15,7,Okay.,Michael,False
42877,7,15,7,[clears throat more loudly],Oscar,False
42878,7,15,7,"Are you... are you sick, Oscar? Do you need to go home? 'Cause you're grossing me out.",Michael,False
42879,7,15,7,I jus... I just need a signature.,Oscar,False
42880,7,15,8,[getting out of a taxi] There you go. Thanks.,Jim,False
42881,7,15,8,How much did you give him?,Pam,False
42882,7,15,8,Big tip.,Jim,False
42883,7,15,8,Wait. I don't have my scarf.,Pam,False
42884,7,15,8,What?,Jim,False
42885,7,15,8,I'm missing my scarf. Oh. [both laugh],Pam,False
42886,7,15,9,We decided to have a Valentine's day lunch and then that way we can spend the entire night with Cece and avoid the Valentine's day dinner thing. It's a whole thing.,Jim,False
42887,7,15,9,"[loudly] Yeah, lunch was wonderful!",Pam,False
42888,7,15,9,Shh.,Jim,False
42889,7,15,9,"Um, there was an amazing buffet and there was a chocolate fondue... station. And what else was there?",Pam,False
42890,7,15,9,"Um, bottomless champagne.",Jim,False
42891,7,15,9,"Yes. Never found that bottom, did we?",Pam,False
42892,7,15,9,No.,Jim,False
42894,7,15,10,What's up?,Andy,False
42896,7,15,10,Are you kidding me? It's all I did every summer when my brothers were out sailing.,Andy,False
42898,7,15,10,"But if there is a romantic thing with Gabe, I should probably...",Andy,False
42900,7,15,10,"Well, okay then.",Andy,False
42902,7,15,10,At least until Stanley calms down.,Andy,False
42904,7,15,10,D...d...d...d...don't look. I accidentally did his Sudoku. [Stanley glares at Andy],Andy,False
42906,7,15,11,"[on phone] All right, I will fax over it to you. Whoop. I will fax it over to you. Okay. Thank you. [chuckles]",Jim,False
42907,7,15,11,"Okay, my name is j...j...j...j...j...j...j...j Jim Halpert and I will fax it in to you... under you. I'll fax it under you. Oh, excuse me. I just p...p...p...p pissed my pants. Not really. I didn't really. [clears throat]",Dwight,False
42908,7,15,11,[goes to hand Dwight a valentines card] Wait.,Jim,False
42909,7,15,11,You're just filling that out right now. That wasn't meant for me. I will not be your Valentine.,Dwight,False
42910,7,15,11,"Aww, nuts. [laughs]",Jim,False
42911,7,15,12,"I don't know if anyone else feels this way and don't get me wrong, I love Michael and Holly, and maybe I'm being overly sensitive, but... the PDA.",Angela,False
42912,7,15,12,Yes! The freaking PDA!,Oscar,False
42913,7,15,12,Uh-huh.,Angela,False
42914,7,15,12,"Thank you! I mean, I'm thrilled for them.",Oscar,False
42915,7,15,12,No one is more thrilled for them than I am...,Angela,False
42916,7,15,12,"Yes, yes, absolutely.",Oscar,False
42917,7,15,12,...but it's totally inappropriate.,Angela,False
42921,7,15,12,So happy. Yeah.,Oscar,False
42922,7,15,12,"I don't know, guys. I, for one, enjoy watching them, because...",Kevin,False
42923,7,15,12,"No, stop! Just don't.",Angela,False
42924,7,15,12,Kevin!,Oscar,False
42925,7,15,12,Can I finish? Can I finish? Is that okay? I was saying...I enjoy watching them because it makes me horny.,Kevin,False
42927,7,15,12,God! Kevin!,Angela,False
42929,7,15,13,"She's neat. Uh, I met her at Darryl's cousin's party. We were the only two white people there.",Andy,False
42931,7,15,13,"Hey, look at that. Done.",Andy,False
42933,7,15,13,I wish you well on your quest.,Andy,False
42935,7,15,13,"Aww, I mean...",Andy,False
42937,7,15,13,Okay.,Andy,False
42940,7,15,14,"Sit. Okay, just close your eyes. [massaging Holly's back]",Michael,False
42942,7,15,14,"Oh, yeah.",Michael,False
42946,7,15,16,[clears throat],Michael,False
42948,7,15,16,"[sitting in Holly's lap] Yes. Michael Scott, Dunder Mifflin. What is the purpose of this meeting?",Michael,False
42950,7,15,16,Perfect. Yes. It is quite apro-propriate. Carry on.,Michael,False
42954,7,15,16,Oooh.,Kevin,False
42955,7,15,16,OOH! Boom! Face!,Jim,False
42957,7,15,16,Yeah. What? Us?,Pam,False
42959,7,15,16,Did it!,Jim,False
42960,7,15,16,Yeah!,Pam,False
42961,7,15,16,Love it. Keep it goin.,Jim,False
42963,7,15,16,Booby honking.,Kevin,False
42965,7,15,16,Butt honking.,Kevin,False
42969,7,15,16,Are you guys listening to this?,Oscar,False
42970,7,15,16,"What, are you talking about me and Holly?",Michael,False
42971,7,15,16,Yeah!,Pam,False
42974,7,15,17,Not occasionally. All the time.,Oscar,False
42977,7,15,17,Whispering and tickling have their place in business.,Michael,False
42979,7,15,17,"I... Okay, yeah, that's pretty hot. I will give you that. Look, you are all hypocrites. You all do it.",Michael,False
42980,7,15,17,Michael. Confession: I have done PDA in the office.,Dwight,False
42981,7,15,17,Thank you.,Michael,False
42982,7,15,17,I've had intercourse in the office.,Dwight,False
42983,7,15,17,All right.,Michael,False
42984,7,15,17,As has Angela!,Dwight,False
42985,7,15,17,Dwight!,Angela,False
42986,7,15,17,As has Ryan. As has Kelly. As has Meredith. As has Phyllis. As has Darryl. As has Creed. [Creed smiles and nods] As has Michael and as has Holly.,Dwight,False
42987,7,15,17,As has Kevin!,Kevin,False
42988,7,15,17,With who?,Angela,False
42989,7,15,17,She goes to another school.,Kevin,False
42990,7,15,17,Okay. Fine. No more PDA.,Michael,False
42991,7,15,17,Good.,Oscar,False
42992,7,15,17,You win. But here's what we are going to do. We are going to designate one of our closets as a hook-up zone.,Michael,False
42993,7,15,17,No.,Angela,False
42994,7,15,17,Anything goes.,Michael,False
42995,7,15,17,Just leave it how you said...,Oscar,False
42996,7,15,17,"Michael, that's absurd. What if two couples want to go at the same time?",Dwight,False
42997,7,15,17,"Okay, then we have two closets. No, no, we're gonna have three closets, one for each base, no homers. Yes?",Michael,False
42998,7,15,17,And what is the hook-up zone policy on masturbation?,Dwight,False
42999,7,15,17,Pro.,Michael,False
43000,7,15,17,Yes!,Dwight,False
43001,7,15,17,What? Problem solved.,Michael,False
43002,7,15,18,"No, no, it's great. I love working at Dunder Mifflin, a division of Taliban enterprises.",Michael,False
43003,7,15,19,"That's weird. I mean, that's weird to have sex in the office. That's where you work, right?",Pam,False
43004,7,15,19,Mm-hmm.,Jim,False
43005,7,15,19,"You know, you're in a meeting, and nobody knows that you've had sex there, except for you and him.",Pam,False
43006,7,15,19,[snorts] Ew.,Jim,False
43010,7,15,20,Whoa.,Andy,False
43012,7,15,20,[softy] We should actually probably talk about it outside or we might make Darryl mad.,Andy,False
43014,7,15,20,I think he can hear us.,Andy,False
43015,7,15,20,"[softly] That makes sense, 'cause I feel like I'd be able to hear us at this level.",Andy,False
43017,7,15,20,Darryl is a jerk.,Andy,False
43019,7,15,20,"No, I'm just testing if he can hear.",Andy,False
43021,7,15,20,Oh. Okay.,Andy,False
43024,7,15,20,The temp at night?,Andy,False
43027,7,15,20,Pi...,Andy,False
43029,7,15,20,Okay.,Andy,False
43031,7,15,20,Right. Okay.,Andy,False
43033,7,15,21,"Ah, the old 'leave behind.' Oldest trick in the book. Good thing it's working.",Michael,False
43035,7,15,21,"Since when is comfort the most important thing? I mean, I don't... I don't sit on your lap because it's comfortable. I sit on your lap because I like the way your thighs feel on my butt.",Michael,False
43037,7,15,21,"Oh. Okay. Well, if it makes you uncomfortable, then we'll stop.",Michael,False
43039,7,15,22,Holly and I are like Romeo and Juliet. And this office is like the dragon that kept them apart.,Michael,False
43040,7,15,23,"Hey, you know why people here are complaining? They are jealous of two people in love on Valentine's Day.",Michael,False
43042,7,15,23,I love you.,Michael,False
43044,7,15,23,I love you-love you.,Michael,False
43046,7,15,23,I am really disappointed in the office's policy on PDA at this moment. I love you. [shakes Holly's hand],Michael,False
43048,7,15,24,"Yeah, whatever. No big deal. Just the hottest girl in the world loves me.",Michael,False
43049,7,15,25,"Okay, Ryan's the temp. What does he do at night?",Andy,False
43051,7,15,25,"Oh, or maybe not. [turns out the lights]",Andy,False
43053,7,15,25,How romantic is this?,Andy,False
43055,7,15,25,Right. Do you see a clue or...,Andy,False
43057,7,15,25,"Oh, my gosh.",Andy,False
43061,7,15,26,No time to chat.,Andy,False
43063,7,15,26,"Well, we were just looking for Ryan, so he's not here.",Jim,False
43065,7,15,26,"Oh, yeah, we were. We were just looking to say hi. So hey.",Pam,False
43067,7,15,26,"No, we weren't.",Pam,False
43069,7,15,26,No.,Pam,False
43070,7,15,26,Definitely not. That's disgusting.,Jim,False
43072,7,15,26,"Hey, you don't have to...",Jim,False
43073,7,15,26,That was so embarrassing. I'm gonna die.,Pam,False
43074,7,15,26,That was really rough.,Jim,False
43075,7,15,27,Let me make something clear. Jim and I have never and will never have sex in the office.,Pam,False
43076,7,15,27,"No, because the office isn't what I'd consider a romantic place.",Jim,False
43077,7,15,27,"Besides, we have something those other people don't have, which is a home and a bed.",Pam,False
43078,7,15,27,And a shower.,Jim,False
43079,7,15,28,"Hello, Holly.",Michael,False
43081,7,15,28,"Here, shake. No!",Michael,False
43083,7,15,28,"No, we can't.",Michael,False
43085,7,15,28,"No touching. Ah, I'm trying not to touch you.",Michael,False
43087,7,15,28,Oh.,Michael,False
43089,7,15,28,"Oh, no, so close. Oh. No, we can't do that. We can't do this. Ohh.",Michael,False
43091,7,15,28,I don't know what your body feels like 'cause I can't touch it.,Michael,False
43092,7,15,28,"Okay, this is much worse than before.",Oscar,False
43093,7,15,28,"Yeah, I agree. This is nasty.",Kevin,False
43094,7,15,28,Grab you here.,Michael,False
43096,7,15,28,I will grab you here anyway. [laughs],Michael,False
43099,7,15,29,Never.,Michael,False
43101,7,15,29,"I did say I would, but I was wrong. I can't stop. You don't what it is like to love a woman and have her love you back. It is a feeling that cannot and will not, and frankly, cannot be contained.",Michael,False
43105,7,15,29,"Yes, it was that. It's that one.",Michael,False
43108,7,15,30,We're not supposed to PDA.,Michael,False
43110,7,15,30,I haven't thought about you having to go back to Nashua.,Michael,False
43112,7,15,30,That's what we said last time. Remember? We broke up on the drive. How's this gonna be any different?,Michael,False
43114,7,15,30,I was in love with you.,Michael,False
43116,7,15,30,"[chuckles, sighs]",Michael,False
43119,7,15,31,Hey.,Andy,False
43122,7,15,32,"[through the window at Michael] Hey, buck up, buddy!",Kevin,False
43124,7,15,32,Hey. Hey. Come on. You're hurting him.,Dwight,False
43125,7,15,32,It's like a time bomb...,Michael,False
43126,7,15,32,Shh.,Dwight,False
43127,7,15,32,"...is ticking down. When it goes off, no more kissing. No more hugging.",Michael,False
43128,7,15,32,Just hush.,Dwight,False
43129,7,15,32,Sexual time bomb.,Michael,False
43130,7,15,32,Just rock. Shh.,Dwight,False
43131,7,15,32,[into recorder] Boner Bomb starring Jason Statham. Or we go against type with an Eisenberg or a Michael Cera.,Michael,False
43132,7,15,32,Movie idea?,Dwight,False
43133,7,15,32,No. [into recorder] Saving the world has never been this hard.,Michael,False
43134,7,15,32,Okay. Shh. Have you talked to her about your feelings? Women really go for that crap.,Dwight,False
43135,7,15,32,"No, I can't talk to her. I can't even look at her without thinking about it ending.",Michael,False
43136,7,15,32,Kevin! Do more stupid faces.,Dwight,False
43137,7,15,32,Which one? I have a lot of stupid faces.,Kevin,False
43138,7,15,32,I don't know.,Dwight,False
43139,7,15,32,Do the monkey face.,Michael,False
43140,7,15,32,Do the monkey face!,Dwight,False
43141,7,15,32,I love that. I love that face.,Michael,False
43142,7,15,32,Good. He loves it. Good. Jump. Jump up and down.,Dwight,False
43143,7,15,32,No. The monkey!,Michael,False
43144,7,15,32,Go back to the monkey!,Dwight,False
43145,7,15,32,Don't do the squirrel. Throw your poop.,Michael,False
43146,7,15,32,Hurl your feces.,Dwight,False
43147,7,15,32,That's good.,Michael,False
43148,7,15,32,Good.,Dwight,False
43149,7,15,32,That's good. He's throwing it.,Michael,False
43150,7,15,32,They really do that.,Dwight,False
43151,7,15,32,I know.,Michael,False
43153,7,15,33,B-9.,Andy,False
43155,7,15,33,"Maybe it's just more like, 'be mine.'",Andy,False
43157,7,15,33,Mm.,Andy,False
43159,7,15,33,Hmm. [points to Gabe blowing a kiss to Erin],Andy,False
43160,7,15,34,Holly. Hey.,Michael,False
43162,7,15,34,"Holly, I love you so, so, so much. And I think we need to break up.",Michael,False
43164,7,15,34,"Actually, it's Valentine's Day. Shouldn't be doing this today. I'll talk to you tomorrow.",Michael,False
43166,7,15,34,"You're gonna go back to Nashua eventually, and I can't handle it. So let's just...let's...",Michael,False
43168,7,15,34,Who?,Michael,False
43170,7,15,34,Okay. Okay.,Michael,False
43171,7,15,35,"Ladies and gentlemen, I have an announcement to make. As of today, officially, Holly and I are moving into together. Yay! [claps] Thank you. Thank you. Oscar, this must be tough for you, watching this go down. You could not stand in the way of true love, my friend!",Michael,False
43172,7,15,35,Are you kidding? I wasn't trying to break you guys up.,Oscar,False
43173,7,15,35,"Better luck next time, pal.",Kevin,False
43174,7,15,35,"Well, the point is, there will no longer be any need for PDA here at the office between us because, when we get home, we are going to make love to and with one another, and that, to me, is the best Valentine's Day present that a person could receive. So I bid you all adieu.",Michael,False
43176,7,15,35,I do.,Michael,False
43177,7,15,35,Go on. Kiss each other already. [they kiss],Oscar,False
43178,7,15,35,"Suck it, Oscar. This must kill you.",Kevin,False
43179,7,15,35,I just told them to do it!,Oscar,False
43180,7,15,36,What?,Jim,False
43181,7,15,36,No.,Pam,False
43182,7,15,36,No. We took a walk.,Jim,False
43183,7,15,36,We took a walk.,Pam,False
43184,7,15,37,"My perfect Valentine's Day? I'm at home, three cell phones in front of me, fielding desperate calls from people who want to buy one of the 50 restaurant reservations I made over six months ago.",Dwight,False
43187,7,15,40,"Pizza, soda, the moon, someone to share it with.",Kevin,False
43188,7,15,41,What are our plans for tonight? Umm...,Michael,False
43190,7,16,2,"After three years of writing, one year of shooting, four years of re-shooting and two years of editing, I have finally completed my movie, Threat Level: Midnight.",Michael,False
43191,7,16,3,Erin... what are you doing?,Michael,False
43193,7,16,3,"That's... That's. Well, don't put words in my mouth.",Michael,False
43194,7,16,4,Threat Level: Midnight is the great lost film of Michael Scott.,Jim,False
43195,7,16,4,"We're all in it, from like years and years ago. It's like a home movie.",Pam,False
43196,7,16,4,"Yeah, if Michael Scott did your home movie!",Jim,False
43197,7,16,4,"Michael screened a work in progress for us, years ago, and it didn't go well. We thought it was a comedy. [flashback clip of Michael angrily leaving the conference room while the whole office is laughing at the tv] Everything pointed to it being a comedy.",Pam,False
43198,7,16,5,We'd love to see it!,Pam,False
43199,7,16,5,"Sweet, I will go invite Holly.",Michael,False
43200,7,16,5,"Okay everyone, I know we're really excited to see this movie that everybody's in, but we have to remember that Michael is sensitive, so let's stay positive! And no laughing, no comments, just positive energy and we'll have a pure fun day! Okay?",Pam,False
43203,7,16,6,"Mhmm! It's got action, it's got heart, it's got some bosom.",Michael,False
43205,7,16,6,It's got a lot of me.,Michael,False
43207,7,16,7,"Ladies and gentleman, Threat Level: Midnight. [applause]",Michael,False
43208,7,16,9,"I play Samuel, Michael Scarn's robot butler. I wanted Samuel's voice- [robot impression] to be like this! [normally] But Michael thought that Samuel should be a very advance android, almost indistinguishable from a real person.",Dwight,False
43209,7,16,10,Dwight does not play a robot.,Michael,False
43211,7,16,17,I did not love the dialogue. Or the character.  I took the role to impress a receptionist who will remain nameless.,Jim,False
43212,7,16,24,He cut the part where my circuit board malfunctioned! What was the point of spilling the drink on me?,Dwight,False
43214,7,16,30,"By far and away, the most expensive shot in the movie. But, it was integral to the story.",Michael,False
43215,7,16,32,That was not scripted.,Michael,False
43217,7,16,41,"[cracking up at the stupidity of it, the rest of the office besides Michael and Holly are concealing their laughter. Pam Is trying to quiet Jim up] Sorry.",Jim,False
43218,7,16,41,"[turns off the movie from the remote, the office complains]",Michael,False
43219,7,16,41,"I'm sorry, I'm really, really sorry. I think I was just relieved, to see that Michael Scarn got his confidence back.",Jim,False
43221,7,16,41,It's like one of the best movies I've ever seen in my life.,Kevin,False
43223,7,16,41,Or carnivals!,Kevin,False
43224,7,16,41,"[to Holly] Well that's a... pretty good reaction. [Holly nods] Pretty cool, right? Did you like it? Did you like that?",Michael,False
43226,7,16,41,"Okay. [Stands up and leaves the conference room to the dismay of the office] No, it's not good enough. It's not good enough...",Michael,False
43227,7,16,41,Some people are really popping on screen!,Andy,False
43228,7,16,42,Hey.,Michael,False
43230,7,16,42,"Mmmm, good? Everybody out there says it's great!",Michael,False
43232,7,16,42,Did you? What did you love about it?,Michael,False
43234,7,16,43,"No, no. Holly, this isn't Ocean's Eleven, where you get together with all your friends and just have fun and don't care about how it turns out. What'd you really think, honestly.",Michael,False
43236,7,16,43,"Is it, is it because you're afraid of where this is gonna take me? See, because I need you... to keep me grounded.",Michael,False
43238,7,16,43,"[angrily] It was eleven years, okay? This has been my dream for eleven years, and if you don't think it's great than you're basically saying that you don't believe in my dream.",Michael,False
43240,7,16,43,"I talk about a lot of things, Holly! I was eventually gonna get around to my dream! Obviously! Eleven years I could've been working on the Scarn Nebulus.",Michael,False
43242,7,16,43,"Because, if I don't have this, what do I have? I have nothing.",Michael,False
43244,7,16,43,"I have my book on business, Somehow I Manage. I have my HBO comedy special, Here I Go Again dot-dot-dot. But you know what? When I think about it, when I really think about it, none of those things are as real to me as my movie.",Michael,False
43246,7,16,43,"Yeah, you're a real pain in the ass. And I'm gonna go watch the movie with people who think it's great! And I'm sorry I called you a pain in the ass, I'm angry, and I love you.",Michael,False
43248,7,16,44,"I am a huge Woody Allen fan. Although I've only seen Antz, but I'll tell you something. What I respect about that man, is that when he was going through all that stuff that came out in the press, about how Antz was just a rip-off of A Bug's Life, he stayed true to his films.  Or at least the film that I saw which again was Antz. The thing is... I thought Bug's Life was better, much better. Than Ants. The point is, don't listen to your critics, listen to your fans.",Michael,False
43249,7,16,45,Who likes Threat Level: Midnight? [applause from the office] Okay then who wants to watch the rest?! [everyone yells approval],Michael,False
43250,7,16,47,"We filmed this during an actual Scranton High School Hockey Game, trying to qualify for states.",Michael,False
43251,7,16,48,"[he office shushes Michael to hear the movie better] That's fine, it's great!",Jim,False
43252,7,16,48,"No, no! Actually it's really screwed up because they [chuckles], they were trying to qualify, they were disqualified, they had to forfeit the game. Undefeated season. That's why there were so many people there. [Michael stands up, clearly realizing that his movie is not as great as he thought]",Michael,False
43253,7,16,50,Hey...,Michael,False
43255,7,16,50,"No it's not. [kisses Holly while smiling] It's not. But, they really seem to be enjoying it.",Michael,False
43256,7,16,53,[laughs at the stupidity],Michael,False
43257,7,16,59,"Oh yeah, I guess I did let him be a robot.",Michael,False
43258,7,16,61,[the office cheers] Whoa Whoa Whoa! Isn't the president evil?,Andy,False
43259,7,16,61,Oh yeah! [laughs] Yes he is!,Michael,False
43260,7,16,61,"No no, he's doing it to catch the president!",Dwight,False
43261,7,16,61,"No, no Dwight. He's just being stupid. [the office laughs]",Michael,False
43262,7,17,1,I have the best survival stock shelter in north eastern Pennsylvania. But everything has a shelf-life. So I must eat and replace everything that's about to expire. It's nice not to have to plan my meals.,Dwight,False
43263,7,17,2,You're eating eight year old tomatoes?,Kevin,False
43264,7,17,2,They're still good for another week.,Dwight,False
43266,7,17,2,I've got some cheese you might like too. In between my toes. [all laugh],Kevin,False
43267,7,17,2,"Hardy har har. Okay picture this: Snowy ash drizzles from the sky. A ravenous pack of dogs surrounds you as the flame at the end of your stick dies out. There's only one hope left for you. The door to my shelter. You pound, you beg, Dwight! Please let me in! But I ignore your cries and do not let you in. You wanna know why?",Dwight,False
43268,7,17,2,"Because of the sign, that says no pounding no begging.",Jim,False
43269,7,17,2,"No. Because you laughed at me. Kevin will be eaten! Pam will be taken slave! Jim will be made a warlord's gesture. Meredith will do ok. Be assured this day will come. It's just a matter of time. Could be one month, could be two months.",Dwight,False
43270,7,17,2,Three months.,Jim,False
43271,7,17,2,Could be.,Dwight,False
43272,7,17,2,Four months.,Jim,False
43273,7,17,2,"I can see that happening, yes.",Dwight,False
43274,7,17,2,Eight months?,Jim,False
43275,7,17,2,That's a realistic time line.,Dwight,False
